C:\Users\yandr\OneDrive\Escritorio\TESIS\simulator-windows-64\Imagenes\IMG\center_2021_05_16_23_48_26_320.jpg, C:\Users\yandr\OneDrive\Escritorio\TESIS\simulator-windows-64\Imagenes\IMG\left_2021_05_16_23_48_26_320.jpg, C:\Users\yandr\OneDrive\Escritorio\TESIS\simulator-windows-64\Imagenes\IMG\right_2021_05_16_23_48_26_320.jpg, 0, 0, 0, 7.964564E-05
C:\Users\yandr\OneDrive\Escritorio\TESIS\simulator-windows-64\Imagenes\IMG\center_2021_05_16_23_48_26_423.jpg, C:\Users\yandr\OneDrive\Escritorio\TESIS\simulator-windows-64\Imagenes\IMG\left_2021_05_16_23_48_26_423.jpg, C:\Users\yandr\OneDrive\Escritorio\TESIS\simulator-windows-64\Imagenes\IMG\right_2021_05_16_23_48_26_423.jpg, 0, 0, 0, 7.891157E-05
C:\Users\yandr\OneDrive\Escritorio\TESIS\simulator-windows-64\Imagenes\IMG\center_2021_05_16_23_48_26_526.jpg, C:\Users\yandr\OneDrive\Escritorio\TESIS\simulator-windows-64\Imagenes\IMG\left_2021_05_16_23_48_26_526.jpg, C:\Users\yandr\OneDrive\Escritorio\TESIS\simulator-windows-64\Imagenes\IMG\right_2021_05_16_23_48_26_526.jpg, 0, 0, 0, 7.817458E-05
C:\Users\yandr\OneDrive\Escritorio\TESIS\simulator-windows-64\Imagenes\IMG\center_2021_05_16_23_48_26_626.jpg, C:\Users\yandr\OneDrive\Escritorio\TESIS\simulator-windows-64\Imagenes\IMG\left_2021_05_16_23_48_26_626.jpg, C:\Users\yandr\OneDrive\Escritorio\TESIS\simulator-windows-64\Imagenes\IMG\right_2021_05_16_23_48_26_626.jpg, 0, 0, 0, 7.813378E-05
C:\Users\yandr\OneDrive\Escritorio\TESIS\simulator-windows-64\Imagenes\IMG\center_2021_05_16_23_48_26_728.jpg, C:\Users\yandr\OneDrive\Escritorio\TESIS\simulator-windows-64\Imagenes\IMG\left_2021_05_16_23_48_26_728.jpg, C:\Users\yandr\OneDrive\Escritorio\TESIS\simulator-windows-64\Imagenes\IMG\right_2021_05_16_23_48_26_728.jpg, 0, 0, 0, 7.824367E-05
C:\Users\yandr\OneDrive\Escritorio\TESIS\simulator-windows-64\Imagenes\IMG\center_2021_05_16_23_48_27_305.jpg, C:\Users\yandr\OneDrive\Escritorio\TESIS\simulator-windows-64\Imagenes\IMG\left_2021_05_16_23_48_27_305.jpg, C:\Users\yandr\OneDrive\Escritorio\TESIS\simulator-windows-64\Imagenes\IMG\right_2021_05_16_23_48_27_305.jpg, 0, 0, 0, 7.965145E-05
C:\Users\yandr\OneDrive\Escritorio\TESIS\simulator-windows-64\Imagenes\IMG\center_2021_05_16_23_48_27_406.jpg, C:\Users\yandr\OneDrive\Escritorio\TESIS\simulator-windows-64\Imagenes\IMG\left_2021_05_16_23_48_27_406.jpg, C:\Users\yandr\OneDrive\Escritorio\TESIS\simulator-windows-64\Imagenes\IMG\right_2021_05_16_23_48_27_406.jpg, 0, 0, 0, 8.126506E-05
C:\Users\yandr\OneDrive\Escritorio\TESIS\simulator-windows-64\Imagenes\IMG\center_2021_05_16_23_48_27_506.jpg, C:\Users\yandr\OneDrive\Escritorio\TESIS\simulator-windows-64\Imagenes\IMG\left_2021_05_16_23_48_27_506.jpg, C:\Users\yandr\OneDrive\Escritorio\TESIS\simulator-windows-64\Imagenes\IMG\right_2021_05_16_23_48_27_506.jpg, 0, 0, 0, 7.808574E-05
C:\Users\yandr\OneDrive\Escritorio\TESIS\simulator-windows-64\Imagenes\IMG\center_2021_05_16_23_48_27_607.jpg, C:\Users\yandr\OneDrive\Escritorio\TESIS\simulator-windows-64\Imagenes\IMG\left_2021_05_16_23_48_27_607.jpg, C:\Users\yandr\OneDrive\Escritorio\TESIS\simulator-windows-64\Imagenes\IMG\right_2021_05_16_23_48_27_607.jpg, 0, 0, 0, 8.018382E-05
C:\Users\yandr\OneDrive\Escritorio\TESIS\simulator-windows-64\Imagenes\IMG\center_2021_05_16_23_48_27_710.jpg, C:\Users\yandr\OneDrive\Escritorio\TESIS\simulator-windows-64\Imagenes\IMG\left_2021_05_16_23_48_27_710.jpg, C:\Users\yandr\OneDrive\Escritorio\TESIS\simulator-windows-64\Imagenes\IMG\right_2021_05_16_23_48_27_710.jpg, 0, 0, 0, 8.078711E-05
C:\Users\yandr\OneDrive\Escritorio\TESIS\simulator-windows-64\Imagenes\IMG\center_2021_05_16_23_48_27_813.jpg, C:\Users\yandr\OneDrive\Escritorio\TESIS\simulator-windows-64\Imagenes\IMG\left_2021_05_16_23_48_27_813.jpg, C:\Users\yandr\OneDrive\Escritorio\TESIS\simulator-windows-64\Imagenes\IMG\right_2021_05_16_23_48_27_813.jpg, 0, 0, 0, 8.001787E-05
C:\Users\yandr\OneDrive\Escritorio\TESIS\simulator-windows-64\Imagenes\IMG\center_2021_05_16_23_48_27_913.jpg, C:\Users\yandr\OneDrive\Escritorio\TESIS\simulator-windows-64\Imagenes\IMG\left_2021_05_16_23_48_27_913.jpg, C:\Users\yandr\OneDrive\Escritorio\TESIS\simulator-windows-64\Imagenes\IMG\right_2021_05_16_23_48_27_913.jpg, 0, 0, 0, 7.820864E-05
C:\Users\yandr\OneDrive\Escritorio\TESIS\simulator-windows-64\Imagenes\IMG\center_2021_05_16_23_48_28_014.jpg, C:\Users\yandr\OneDrive\Escritorio\TESIS\simulator-windows-64\Imagenes\IMG\left_2021_05_16_23_48_28_014.jpg, C:\Users\yandr\OneDrive\Escritorio\TESIS\simulator-windows-64\Imagenes\IMG\right_2021_05_16_23_48_28_014.jpg, 0, 0, 0, 7.963723E-05
C:\Users\yandr\OneDrive\Escritorio\TESIS\simulator-windows-64\Imagenes\IMG\center_2021_05_16_23_48_28_114.jpg, C:\Users\yandr\OneDrive\Escritorio\TESIS\simulator-windows-64\Imagenes\IMG\left_2021_05_16_23_48_28_114.jpg, C:\Users\yandr\OneDrive\Escritorio\TESIS\simulator-windows-64\Imagenes\IMG\right_2021_05_16_23_48_28_114.jpg, 0, 0, 0, 8.027884E-05
C:\Users\yandr\OneDrive\Escritorio\TESIS\simulator-windows-64\Imagenes\IMG\center_2021_05_16_23_48_28_216.jpg, C:\Users\yandr\OneDrive\Escritorio\TESIS\simulator-windows-64\Imagenes\IMG\left_2021_05_16_23_48_28_216.jpg, C:\Users\yandr\OneDrive\Escritorio\TESIS\simulator-windows-64\Imagenes\IMG\right_2021_05_16_23_48_28_216.jpg, 0, 0, 0, 7.797289E-05
C:\Users\yandr\OneDrive\Escritorio\TESIS\simulator-windows-64\Imagenes\IMG\center_2021_05_16_23_48_28_319.jpg, C:\Users\yandr\OneDrive\Escritorio\TESIS\simulator-windows-64\Imagenes\IMG\left_2021_05_16_23_48_28_319.jpg, C:\Users\yandr\OneDrive\Escritorio\TESIS\simulator-windows-64\Imagenes\IMG\right_2021_05_16_23_48_28_319.jpg, 0, 0, 0, 7.920968E-05
C:\Users\yandr\OneDrive\Escritorio\TESIS\simulator-windows-64\Imagenes\IMG\center_2021_05_16_23_48_28_420.jpg, C:\Users\yandr\OneDrive\Escritorio\TESIS\simulator-windows-64\Imagenes\IMG\left_2021_05_16_23_48_28_420.jpg, C:\Users\yandr\OneDrive\Escritorio\TESIS\simulator-windows-64\Imagenes\IMG\right_2021_05_16_23_48_28_420.jpg, 0, 0, 0, 7.800457E-05
C:\Users\yandr\OneDrive\Escritorio\TESIS\simulator-windows-64\Imagenes\IMG\center_2021_05_16_23_48_28_520.jpg, C:\Users\yandr\OneDrive\Escritorio\TESIS\simulator-windows-64\Imagenes\IMG\left_2021_05_16_23_48_28_520.jpg, C:\Users\yandr\OneDrive\Escritorio\TESIS\simulator-windows-64\Imagenes\IMG\right_2021_05_16_23_48_28_520.jpg, 0, 0, 0, 7.823413E-05
C:\Users\yandr\OneDrive\Escritorio\TESIS\simulator-windows-64\Imagenes\IMG\center_2021_05_16_23_48_28_621.jpg, C:\Users\yandr\OneDrive\Escritorio\TESIS\simulator-windows-64\Imagenes\IMG\left_2021_05_16_23_48_28_621.jpg, C:\Users\yandr\OneDrive\Escritorio\TESIS\simulator-windows-64\Imagenes\IMG\right_2021_05_16_23_48_28_621.jpg, 0, 0, 0, 7.814183E-05
C:\Users\yandr\OneDrive\Escritorio\TESIS\simulator-windows-64\Imagenes\IMG\center_2021_05_16_23_48_28_722.jpg, C:\Users\yandr\OneDrive\Escritorio\TESIS\simulator-windows-64\Imagenes\IMG\left_2021_05_16_23_48_28_722.jpg, C:\Users\yandr\OneDrive\Escritorio\TESIS\simulator-windows-64\Imagenes\IMG\right_2021_05_16_23_48_28_722.jpg, 0, 0, 0, 8.049935E-05
C:\Users\yandr\OneDrive\Escritorio\TESIS\simulator-windows-64\Imagenes\IMG\center_2021_05_16_23_48_28_825.jpg, C:\Users\yandr\OneDrive\Escritorio\TESIS\simulator-windows-64\Imagenes\IMG\left_2021_05_16_23_48_28_825.jpg, C:\Users\yandr\OneDrive\Escritorio\TESIS\simulator-windows-64\Imagenes\IMG\right_2021_05_16_23_48_28_825.jpg, 0, 0, 0, 7.823012E-05
C:\Users\yandr\OneDrive\Escritorio\TESIS\simulator-windows-64\Imagenes\IMG\center_2021_05_16_23_48_28_925.jpg, C:\Users\yandr\OneDrive\Escritorio\TESIS\simulator-windows-64\Imagenes\IMG\left_2021_05_16_23_48_28_925.jpg, C:\Users\yandr\OneDrive\Escritorio\TESIS\simulator-windows-64\Imagenes\IMG\right_2021_05_16_23_48_28_925.jpg, 0, 0, 0, 7.932023E-05
C:\Users\yandr\OneDrive\Escritorio\TESIS\simulator-windows-64\Imagenes\IMG\center_2021_05_16_23_48_29_025.jpg, C:\Users\yandr\OneDrive\Escritorio\TESIS\simulator-windows-64\Imagenes\IMG\left_2021_05_16_23_48_29_025.jpg, C:\Users\yandr\OneDrive\Escritorio\TESIS\simulator-windows-64\Imagenes\IMG\right_2021_05_16_23_48_29_025.jpg, -0.0099834, 0.0361935, 0, 0.0143938
C:\Users\yandr\OneDrive\Escritorio\TESIS\simulator-windows-64\Imagenes\IMG\center_2021_05_16_23_48_29_127.jpg, C:\Users\yandr\OneDrive\Escritorio\TESIS\simulator-windows-64\Imagenes\IMG\left_2021_05_16_23_48_29_127.jpg, C:\Users\yandr\OneDrive\Escritorio\TESIS\simulator-windows-64\Imagenes\IMG\right_2021_05_16_23_48_29_127.jpg, -0.3149529, 0.3411631, 0, 0.2341072
C:\Users\yandr\OneDrive\Escritorio\TESIS\simulator-windows-64\Imagenes\IMG\center_2021_05_16_23_48_29_227.jpg, C:\Users\yandr\OneDrive\Escritorio\TESIS\simulator-windows-64\Imagenes\IMG\left_2021_05_16_23_48_29_227.jpg, C:\Users\yandr\OneDrive\Escritorio\TESIS\simulator-windows-64\Imagenes\IMG\right_2021_05_16_23_48_29_227.jpg, -0.616104, 0.6423142, 0, 0.8593119
C:\Users\yandr\OneDrive\Escritorio\TESIS\simulator-windows-64\Imagenes\IMG\center_2021_05_16_23_48_29_330.jpg, C:\Users\yandr\OneDrive\Escritorio\TESIS\simulator-windows-64\Imagenes\IMG\left_2021_05_16_23_48_29_330.jpg, C:\Users\yandr\OneDrive\Escritorio\TESIS\simulator-windows-64\Imagenes\IMG\right_2021_05_16_23_48_29_330.jpg, -0.4785414, 0.9393874, 0, 1.826719
C:\Users\yandr\OneDrive\Escritorio\TESIS\simulator-windows-64\Imagenes\IMG\center_2021_05_16_23_48_29_436.jpg, C:\Users\yandr\OneDrive\Escritorio\TESIS\simulator-windows-64\Imagenes\IMG\left_2021_05_16_23_48_29_436.jpg, C:\Users\yandr\OneDrive\Escritorio\TESIS\simulator-windows-64\Imagenes\IMG\right_2021_05_16_23_48_29_436.jpg, -0.1310889, 1, 0, 3.008045
C:\Users\yandr\OneDrive\Escritorio\TESIS\simulator-windows-64\Imagenes\IMG\center_2021_05_16_23_48_29_537.jpg, C:\Users\yandr\OneDrive\Escritorio\TESIS\simulator-windows-64\Imagenes\IMG\left_2021_05_16_23_48_29_537.jpg, C:\Users\yandr\OneDrive\Escritorio\TESIS\simulator-windows-64\Imagenes\IMG\right_2021_05_16_23_48_29_537.jpg, 0, 1, 0, 4.179573
C:\Users\yandr\OneDrive\Escritorio\TESIS\simulator-windows-64\Imagenes\IMG\center_2021_05_16_23_48_29_639.jpg, C:\Users\yandr\OneDrive\Escritorio\TESIS\simulator-windows-64\Imagenes\IMG\left_2021_05_16_23_48_29_639.jpg, C:\Users\yandr\OneDrive\Escritorio\TESIS\simulator-windows-64\Imagenes\IMG\right_2021_05_16_23_48_29_639.jpg, -0.2214774, 1, 0, 5.566864
C:\Users\yandr\OneDrive\Escritorio\TESIS\simulator-windows-64\Imagenes\IMG\center_2021_05_16_23_48_29_739.jpg, C:\Users\yandr\OneDrive\Escritorio\TESIS\simulator-windows-64\Imagenes\IMG\left_2021_05_16_23_48_29_739.jpg, C:\Users\yandr\OneDrive\Escritorio\TESIS\simulator-windows-64\Imagenes\IMG\right_2021_05_16_23_48_29_739.jpg, -0.3193177, 1, 0, 6.691288
C:\Users\yandr\OneDrive\Escritorio\TESIS\simulator-windows-64\Imagenes\IMG\center_2021_05_16_23_48_29_840.jpg, C:\Users\yandr\OneDrive\Escritorio\TESIS\simulator-windows-64\Imagenes\IMG\left_2021_05_16_23_48_29_840.jpg, C:\Users\yandr\OneDrive\Escritorio\TESIS\simulator-windows-64\Imagenes\IMG\right_2021_05_16_23_48_29_840.jpg, -0.01715012, 1, 0, 7.829524
C:\Users\yandr\OneDrive\Escritorio\TESIS\simulator-windows-64\Imagenes\IMG\center_2021_05_16_23_48_29_943.jpg, C:\Users\yandr\OneDrive\Escritorio\TESIS\simulator-windows-64\Imagenes\IMG\left_2021_05_16_23_48_29_943.jpg, C:\Users\yandr\OneDrive\Escritorio\TESIS\simulator-windows-64\Imagenes\IMG\right_2021_05_16_23_48_29_943.jpg, 0, 1, 0, 8.954723
C:\Users\yandr\OneDrive\Escritorio\TESIS\simulator-windows-64\Imagenes\IMG\center_2021_05_16_23_48_30_047.jpg, C:\Users\yandr\OneDrive\Escritorio\TESIS\simulator-windows-64\Imagenes\IMG\left_2021_05_16_23_48_30_047.jpg, C:\Users\yandr\OneDrive\Escritorio\TESIS\simulator-windows-64\Imagenes\IMG\right_2021_05_16_23_48_30_047.jpg, 0, 1, 0, 10.0722
C:\Users\yandr\OneDrive\Escritorio\TESIS\simulator-windows-64\Imagenes\IMG\center_2021_05_16_23_48_30_150.jpg, C:\Users\yandr\OneDrive\Escritorio\TESIS\simulator-windows-64\Imagenes\IMG\left_2021_05_16_23_48_30_150.jpg, C:\Users\yandr\OneDrive\Escritorio\TESIS\simulator-windows-64\Imagenes\IMG\right_2021_05_16_23_48_30_150.jpg, -0.1830618, 1, 0, 11.16981
C:\Users\yandr\OneDrive\Escritorio\TESIS\simulator-windows-64\Imagenes\IMG\center_2021_05_16_23_48_30_251.jpg, C:\Users\yandr\OneDrive\Escritorio\TESIS\simulator-windows-64\Imagenes\IMG\left_2021_05_16_23_48_30_251.jpg, C:\Users\yandr\OneDrive\Escritorio\TESIS\simulator-windows-64\Imagenes\IMG\right_2021_05_16_23_48_30_251.jpg, -0.485008, 1, 0, 12.03099
C:\Users\yandr\OneDrive\Escritorio\TESIS\simulator-windows-64\Imagenes\IMG\center_2021_05_16_23_48_30_351.jpg, C:\Users\yandr\OneDrive\Escritorio\TESIS\simulator-windows-64\Imagenes\IMG\left_2021_05_16_23_48_30_351.jpg, C:\Users\yandr\OneDrive\Escritorio\TESIS\simulator-windows-64\Imagenes\IMG\right_2021_05_16_23_48_30_351.jpg, -0.5078233, 1, 0, 13.30007
C:\Users\yandr\OneDrive\Escritorio\TESIS\simulator-windows-64\Imagenes\IMG\center_2021_05_16_23_48_30_453.jpg, C:\Users\yandr\OneDrive\Escritorio\TESIS\simulator-windows-64\Imagenes\IMG\left_2021_05_16_23_48_30_453.jpg, C:\Users\yandr\OneDrive\Escritorio\TESIS\simulator-windows-64\Imagenes\IMG\right_2021_05_16_23_48_30_453.jpg, -0.204842, 1, 0, 14.15205
C:\Users\yandr\OneDrive\Escritorio\TESIS\simulator-windows-64\Imagenes\IMG\center_2021_05_16_23_48_30_556.jpg, C:\Users\yandr\OneDrive\Escritorio\TESIS\simulator-windows-64\Imagenes\IMG\left_2021_05_16_23_48_30_556.jpg, C:\Users\yandr\OneDrive\Escritorio\TESIS\simulator-windows-64\Imagenes\IMG\right_2021_05_16_23_48_30_556.jpg, 0, 1, 0, 15.43368
C:\Users\yandr\OneDrive\Escritorio\TESIS\simulator-windows-64\Imagenes\IMG\center_2021_05_16_23_48_30_659.jpg, C:\Users\yandr\OneDrive\Escritorio\TESIS\simulator-windows-64\Imagenes\IMG\left_2021_05_16_23_48_30_659.jpg, C:\Users\yandr\OneDrive\Escritorio\TESIS\simulator-windows-64\Imagenes\IMG\right_2021_05_16_23_48_30_659.jpg, -0.0113436, 1, 0, 16.6995
C:\Users\yandr\OneDrive\Escritorio\TESIS\simulator-windows-64\Imagenes\IMG\center_2021_05_16_23_48_30_759.jpg, C:\Users\yandr\OneDrive\Escritorio\TESIS\simulator-windows-64\Imagenes\IMG\left_2021_05_16_23_48_30_759.jpg, C:\Users\yandr\OneDrive\Escritorio\TESIS\simulator-windows-64\Imagenes\IMG\right_2021_05_16_23_48_30_759.jpg, -0.313668, 1, 0, 17.48756
C:\Users\yandr\OneDrive\Escritorio\TESIS\simulator-windows-64\Imagenes\IMG\center_2021_05_16_23_48_30_861.jpg, C:\Users\yandr\OneDrive\Escritorio\TESIS\simulator-windows-64\Imagenes\IMG\left_2021_05_16_23_48_30_861.jpg, C:\Users\yandr\OneDrive\Escritorio\TESIS\simulator-windows-64\Imagenes\IMG\right_2021_05_16_23_48_30_861.jpg, -0.3664767, 1, 0, 18.60982
C:\Users\yandr\OneDrive\Escritorio\TESIS\simulator-windows-64\Imagenes\IMG\center_2021_05_16_23_48_30_963.jpg, C:\Users\yandr\OneDrive\Escritorio\TESIS\simulator-windows-64\Imagenes\IMG\left_2021_05_16_23_48_30_963.jpg, C:\Users\yandr\OneDrive\Escritorio\TESIS\simulator-windows-64\Imagenes\IMG\right_2021_05_16_23_48_30_963.jpg, -0.06158936, 1, 0, 19.49518
C:\Users\yandr\OneDrive\Escritorio\TESIS\simulator-windows-64\Imagenes\IMG\center_2021_05_16_23_48_31_064.jpg, C:\Users\yandr\OneDrive\Escritorio\TESIS\simulator-windows-64\Imagenes\IMG\left_2021_05_16_23_48_31_064.jpg, C:\Users\yandr\OneDrive\Escritorio\TESIS\simulator-windows-64\Imagenes\IMG\right_2021_05_16_23_48_31_064.jpg, 0, 1, 0, 20.60485
C:\Users\yandr\OneDrive\Escritorio\TESIS\simulator-windows-64\Imagenes\IMG\center_2021_05_16_23_48_31_165.jpg, C:\Users\yandr\OneDrive\Escritorio\TESIS\simulator-windows-64\Imagenes\IMG\left_2021_05_16_23_48_31_165.jpg, C:\Users\yandr\OneDrive\Escritorio\TESIS\simulator-windows-64\Imagenes\IMG\right_2021_05_16_23_48_31_165.jpg, 0, 1, 0, 21.53088
C:\Users\yandr\OneDrive\Escritorio\TESIS\simulator-windows-64\Imagenes\IMG\center_2021_05_16_23_48_31_269.jpg, C:\Users\yandr\OneDrive\Escritorio\TESIS\simulator-windows-64\Imagenes\IMG\left_2021_05_16_23_48_31_269.jpg, C:\Users\yandr\OneDrive\Escritorio\TESIS\simulator-windows-64\Imagenes\IMG\right_2021_05_16_23_48_31_269.jpg, 0, 1, 0, 22.56709
C:\Users\yandr\OneDrive\Escritorio\TESIS\simulator-windows-64\Imagenes\IMG\center_2021_05_16_23_48_31_370.jpg, C:\Users\yandr\OneDrive\Escritorio\TESIS\simulator-windows-64\Imagenes\IMG\left_2021_05_16_23_48_31_370.jpg, C:\Users\yandr\OneDrive\Escritorio\TESIS\simulator-windows-64\Imagenes\IMG\right_2021_05_16_23_48_31_370.jpg, -0.2796483, 1, 0, 23.49545
C:\Users\yandr\OneDrive\Escritorio\TESIS\simulator-windows-64\Imagenes\IMG\center_2021_05_16_23_48_31_470.jpg, C:\Users\yandr\OneDrive\Escritorio\TESIS\simulator-windows-64\Imagenes\IMG\left_2021_05_16_23_48_31_470.jpg, C:\Users\yandr\OneDrive\Escritorio\TESIS\simulator-windows-64\Imagenes\IMG\right_2021_05_16_23_48_31_470.jpg, -0.5695221, 1, 0, 24.3027
C:\Users\yandr\OneDrive\Escritorio\TESIS\simulator-windows-64\Imagenes\IMG\center_2021_05_16_23_48_31_570.jpg, C:\Users\yandr\OneDrive\Escritorio\TESIS\simulator-windows-64\Imagenes\IMG\left_2021_05_16_23_48_31_570.jpg, C:\Users\yandr\OneDrive\Escritorio\TESIS\simulator-windows-64\Imagenes\IMG\right_2021_05_16_23_48_31_570.jpg, -0.342435, 1, 0, 25.18428
C:\Users\yandr\OneDrive\Escritorio\TESIS\simulator-windows-64\Imagenes\IMG\center_2021_05_16_23_48_31_671.jpg, C:\Users\yandr\OneDrive\Escritorio\TESIS\simulator-windows-64\Imagenes\IMG\left_2021_05_16_23_48_31_671.jpg, C:\Users\yandr\OneDrive\Escritorio\TESIS\simulator-windows-64\Imagenes\IMG\right_2021_05_16_23_48_31_671.jpg, -0.04200415, 1, 0, 26.14549
C:\Users\yandr\OneDrive\Escritorio\TESIS\simulator-windows-64\Imagenes\IMG\center_2021_05_16_23_48_31_772.jpg, C:\Users\yandr\OneDrive\Escritorio\TESIS\simulator-windows-64\Imagenes\IMG\left_2021_05_16_23_48_31_772.jpg, C:\Users\yandr\OneDrive\Escritorio\TESIS\simulator-windows-64\Imagenes\IMG\right_2021_05_16_23_48_31_772.jpg, 0, 1, 0, 27.07399
C:\Users\yandr\OneDrive\Escritorio\TESIS\simulator-windows-64\Imagenes\IMG\center_2021_05_16_23_48_31_874.jpg, C:\Users\yandr\OneDrive\Escritorio\TESIS\simulator-windows-64\Imagenes\IMG\left_2021_05_16_23_48_31_874.jpg, C:\Users\yandr\OneDrive\Escritorio\TESIS\simulator-windows-64\Imagenes\IMG\right_2021_05_16_23_48_31_874.jpg, 0, 1, 0, 28.00783
C:\Users\yandr\OneDrive\Escritorio\TESIS\simulator-windows-64\Imagenes\IMG\center_2021_05_16_23_48_31_977.jpg, C:\Users\yandr\OneDrive\Escritorio\TESIS\simulator-windows-64\Imagenes\IMG\left_2021_05_16_23_48_31_977.jpg, C:\Users\yandr\OneDrive\Escritorio\TESIS\simulator-windows-64\Imagenes\IMG\right_2021_05_16_23_48_31_977.jpg, 0, 1, 0, 29.11844
C:\Users\yandr\OneDrive\Escritorio\TESIS\simulator-windows-64\Imagenes\IMG\center_2021_05_16_23_48_32_081.jpg, C:\Users\yandr\OneDrive\Escritorio\TESIS\simulator-windows-64\Imagenes\IMG\left_2021_05_16_23_48_32_081.jpg, C:\Users\yandr\OneDrive\Escritorio\TESIS\simulator-windows-64\Imagenes\IMG\right_2021_05_16_23_48_32_081.jpg, -0.0389523, 1, 0, 30.03399
